"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:16,FALSE,NA,"646738112790441984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hemantabbot",393,TRUE,FALSE,NA,NA
"Narendra Modi​ seeks Ireland's support for India's bid in UNSC, NSG 
http://t.co/xfmXqIdvWF",FALSE,0,NA,2015-09-23 17:29:15,FALSE,NA,"646738109695180800",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ABPRetweets",0,FALSE,FALSE,NA,NA
"RT @meetpriyadarsh1: AJA will hold a protest at the SAP Center on Sept27under the banner #ModiFail, to expose Modi #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:15,FALSE,NA,"646738108537376769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavsarTarang",3,TRUE,FALSE,NA,NA
"@mvnair212 @56perumal @narendramodi then seculat had been said Modi imposing RSS agenda",FALSE,0,"mvnair212",2015-09-23 17:29:14,FALSE,"646708422579130370","646738105827876865","173064517","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purohit_b",0,FALSE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:14,FALSE,NA,"646738105727238144",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","hm_eVOTS",85,TRUE,FALSE,NA,NA
"RT @Akashiyc: Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:14,FALSE,NA,"646738104993247232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",5,TRUE,FALSE,NA,NA
"RT @sjpandya: Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:12,FALSE,NA,"646738097191841792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",6,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:12,FALSE,NA,"646738096596213760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foroneindia",7,TRUE,FALSE,NA,NA
"RT @ANI_news: I also hope that Ireland's visa policy will be sensitive to India's IT firms-PM Modi #ModiInIreland http://t.co/etDudmGvMY",FALSE,0,NA,2015-09-23 17:29:12,FALSE,NA,"646738094272544769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",32,TRUE,FALSE,NA,NA
"RT @PromilaSuri: @surnell Though personal attacks on PM Modi is fine by @JhaSanjay !!!! @BJP4India",FALSE,0,NA,2015-09-23 17:29:12,FALSE,NA,"646738093949612033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","surnell",4,TRUE,FALSE,NA,NA
"PM Modi seems to be forever in election campaigner mode. What's the need to take digs on foreign soil? Those events are not election rally!",FALSE,0,NA,2015-09-23 17:29:11,FALSE,NA,"646738091982458880",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","skepblunquill",0,FALSE,FALSE,NA,NA
"RT @itheanand: BJP office bearers are offering NRIs free Gujarat tour for not protesting agnst Modi in US #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:11,FALSE,NA,"646738089587511296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",11,TRUE,FALSE,NA,NA
"RT @BarotKalyansinh: 27 foreign countries visited by Modi in 1year and 3months, but there is no single achievement frm any ot those #NRIsRe…",FALSE,0,NA,2015-09-23 17:29:10,FALSE,NA,"646738088698449920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",10,TRUE,FALSE,NA,NA
"RT @lindsaypereira: Please take a moment to reflect upon what Sanjiv Chaturvedi had to say about Narendra Modi: http://t.co/xgStZrzM9G",FALSE,0,NA,2015-09-23 17:29:10,FALSE,NA,"646738088136302593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshayekulkarny",10,TRUE,FALSE,NA,NA
"RT @hiindustanii: #RGInUS to attend Global meet unlike  #ModiInsultsIndia 
#Shame Modi Govt stoops all time low http://t.co/sVbt3GxOdY http…",FALSE,0,NA,2015-09-23 17:29:10,FALSE,NA,"646738087930793984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","office0ffRG",4,TRUE,FALSE,NA,NA
"Modi says he brings foreign investment 2 India, however During UPA FDI inflow was 40% which slowed down to 25% in last yr #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:10,FALSE,NA,"646738086768939008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jayrajmori",2,FALSE,FALSE,NA,NA
"Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:10,FALSE,NA,"646738085921755137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hemrajsinhvagh1",7,FALSE,FALSE,NA,NA
"Since coming to power, Modi has blocked funding for over 13,000 nonprofits, attempting to shut down environmental groups #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:09,FALSE,NA,"646738084428558337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Akashiyc",2,FALSE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:09,FALSE,NA,"646738083006709760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mithlm88",85,TRUE,FALSE,NA,NA
"NRIs are angered agnst Modi as he uses them only for PR event in foreign countries #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:08,FALSE,NA,"646738078896230400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","congankleshwar",2,FALSE,FALSE,NA,NA
"RT @ANI_news: India &amp; Ireland are among the fastest growing economies in Asia &amp; Europe: PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:29:08,FALSE,NA,"646738077981896704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",17,TRUE,FALSE,NA,NA
"RT @anujdhar: Help resolve the mother of all controversies; sign this petition right now! https://t.co/sIUAs2FtmA http://t.co/IlPVrIaACP",FALSE,0,NA,2015-09-23 17:29:08,FALSE,NA,"646738077449261056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kushalmd72",45,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:07,FALSE,NA,"646738075926663169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heeraman98",85,TRUE,FALSE,NA,NA
"RT @ndtv: PM Modi is a very well informed, practical person. Didn't hold any grudges towards the US for denying visa: Jagdish Bhagwati #Bha…",FALSE,0,NA,2015-09-23 17:29:05,FALSE,NA,"646738067143852036",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayushbarthwal",108,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:05,FALSE,NA,"646738066011369472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biswajeetdash",85,TRUE,FALSE,NA,NA
"RT @5Forty3: A clear data-backed analysis of how Modi faces a bureaucratic talent crunch which may hamper India's destined rise! http://t.c…",FALSE,0,NA,2015-09-23 17:29:04,FALSE,NA,"646738062685310976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bharityatweeter",47,TRUE,FALSE,NA,NA
"RT @sanjay_dimpy: Arvind want Somnath Bharti to surrender.
Do Modi has courage to tweet and tell Nihal Chand rape accused to surrender befo…",FALSE,0,NA,2015-09-23 17:29:03,FALSE,NA,"646738059795369984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnupSin43760582",83,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: The protest against Modi now crossed border, NRIs are also going to protest #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:03,FALSE,NA,"646738057610272771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",9,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi welcomes foreign funds for private profit,he was agnst Ind recving any international support for democratic engagem…",FALSE,0,NA,2015-09-23 17:29:03,FALSE,NA,"646738057597612032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMehulninama",5,TRUE,FALSE,NA,NA
"RT @Rajsan2012: Look who is Questioning the same @sagarikaghose Ji who raised ths issue when Modi did #GangaAarti right ? http://t.co/5XO7t…",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738054804168704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raveekadam",31,TRUE,FALSE,NA,NA
"RT @iMehulninama: Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738053642391552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",2,TRUE,FALSE,NA,NA
"RT @padhalikha: Modi shouldn't make sarcastic comments on us when abroad. Only we have the rights to call him murderer and put posters agai…",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738052996468736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Er_sandy_18",162,TRUE,FALSE,NA,NA
"RT @vinaydokania: 27 foreign countries visited by Modi in 1year and 3months, but there is no single achievement frm any ot those #NRIsRejec…",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738052702859264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foroneindia",6,TRUE,FALSE,NA,NA
"RT @ZeeNews: #ModiInIreland: Here's how PM took jibe at 'pseudo-secularism'
http://t.co/Mo0mH13GP3",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738052522467328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankul19",16,TRUE,FALSE,NA,NA
"RT @SidhuJadeja: In past one year, Modi has failed to fulfill his promises and Indian NRIs have got disappointed with him 
#NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:02,FALSE,NA,"646738052157566976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",11,TRUE,FALSE,NA,NA
"US lawmakers hail Modi's trip to Silicon Valley  http://t.co/gqn0xEkolQ #Lawmakers",FALSE,1,NA,2015-09-23 17:29:01,FALSE,NA,"646738050807021568",NA,"<a href=""http://oneindia.in"" rel=""nofollow"">Oneindia</a>","Oneindia",1,FALSE,FALSE,NA,NA
"RT @rupasubramanya: Is this true? I know in 2005 acc to Wikileaks, UPA govt requested Modi visa ban be lifted but US decided not to. https:…",FALSE,0,NA,2015-09-23 17:29:01,FALSE,NA,"646738048382803969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheCeleryWoman",24,TRUE,FALSE,NA,NA
"RT @BarodaCongress: Pak regularly meets Huriyat leaders then also Modi govt invites Pak for Sec level talks is it foreign policy of Modi go…",FALSE,0,NA,2015-09-23 17:29:00,FALSE,NA,"646738045446688768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhiraj1041986",5,TRUE,FALSE,NA,NA
"RT @meetpriyadarsh1: Indian Prime Minister Narendra Modi’s Bay Area Visit Stirs #NRIsRejectModi Controversy http://t.co/stkICEjoQ8",FALSE,0,NA,2015-09-23 17:29:00,FALSE,NA,"646738045144825857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kushal__15",3,TRUE,FALSE,NA,NA
"RT @TheHindu: Modi seeks Ireland’s support for India’s bid in UNSC, NSG http://t.co/CbBuRdYWA1 #ModiInIreland http://t.co/yDkZu2OsaC",FALSE,0,NA,2015-09-23 17:29:00,FALSE,NA,"646738045056761856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","lalsang_vaiphei",9,TRUE,FALSE,NA,NA
"Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:59,FALSE,NA,"646738043051765760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMehulninama",3,FALSE,FALSE,NA,NA
"RT @bprerna: No PM has ever insulted India as much as #Modi has. Another jibe at India's secular fabric made while abroad. Well done Mr PM …",FALSE,0,NA,2015-09-23 17:28:59,FALSE,NA,"646738041306923008",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","maremuthu5",98,TRUE,FALSE,NA,NA
"RT @BarodaCongress: As a common man It seems ke Modi is playing role of Foreign Minister instead of Prime Minister #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:59,FALSE,NA,"646738039230693381",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhiraj1041986",3,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi ignored the real problems of Indian labourers in UAE http://t.co/LJeKE3DRQd  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:58,FALSE,NA,"646738037964058624",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","MahendrasinhWag",3,TRUE,FALSE,NA,NA
"RT @hiten_gogri: Modi Top 5 projects failed-
-Swacch Bharat
-Bullet Trains
-Clean Ganga
-MakeinIndia
-SmartCities
#NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:58,FALSE,NA,"646738036936454144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",1,TRUE,FALSE,NA,NA
"Modi connects with Indian diaspora in Ireland, promises more visits -  http://t.co/cm7AyPGich connects with I... http://t.co/onWZXUXHG3",FALSE,0,NA,2015-09-23 17:28:58,FALSE,NA,"646738035501981698",NA,"<a href=""http://www.asianjournal.ca/"" rel=""nofollow"">AsianJournal</a>","AsianJournalCan",0,FALSE,FALSE,NA,NA
"RT @FalakThakkarr: Mercury News covers anti-Modi event at Google  http://t.co/zW7uF3GSjN #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:57,FALSE,NA,"646738032712749056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopal119",6,TRUE,FALSE,NA,NA
"RT @IndiaToday: There is a rape accused, Nihalchand, in Modi ministry and no one bothered about him @aapkipreeti",FALSE,0,NA,2015-09-23 17:28:57,FALSE,NA,"646738032553431040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweeetstarr1",53,TRUE,FALSE,NA,NA
"RT @pragya_bhushan: The world going head over heals for Modi. #Libtards crying Rss n secularism. BURNOL PLEASE http://t.co/yiyZhBw76A",FALSE,0,NA,2015-09-23 17:28:56,FALSE,NA,"646738030745620484",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seems3r",74,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: NRIs want a refund of $3 million out of $5 million raised during Modi's earlier visit to US #NRIsRejectModi
http://t.co/…",FALSE,0,NA,2015-09-23 17:28:56,FALSE,NA,"646738030137593856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",9,TRUE,FALSE,NA,NA
"@IndiaToday @sambitswaraj Sambit Rahul is gone 2 America to meet d Patel's, d Patel's will now ask Modi ji 4 their 3 million,do u known now",FALSE,0,"IndiaToday",2015-09-23 17:28:56,FALSE,"646726758432043008","646738029902598144","19897138","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haroldlewis1212",0,FALSE,FALSE,NA,NA
"Modi unrepentant over his role in Gujarat genocide http://t.co/0NbGKHvKr9 #NRIsRejectModi",FALSE,1,NA,2015-09-23 17:28:56,FALSE,NA,"646738029193760768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FalakThakkarr",5,FALSE,FALSE,NA,NA
"NRIs are angered agnst Modi as he uses them only for PR event in foreign countries #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:56,FALSE,NA,"646738028069720064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SolutionsJoshi",3,FALSE,FALSE,NA,NA
"RT @ANI_news: India and Ireland must seek much closer partnership and cooperation-PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:28:56,FALSE,NA,"646738027776053248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",14,TRUE,FALSE,NA,NA
"RT @alfaz_suleman: #NRIsRejectModi NRIs hv launched website- http://t.co/cBMScDJYVA  &amp; put various failures of modi govt #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:56,FALSE,NA,"646738026840788992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",3,TRUE,FALSE,NA,NA
"RT @ithepandit: Modi’s “Dangerous Silence” over dramatic rise in religious violence under his tenure NY Times #NRIsRejectModi http://t.co/A…",FALSE,0,NA,2015-09-23 17:28:55,FALSE,NA,"646738024173142016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Balaindrajith",5,TRUE,FALSE,NA,NA
"RT @gopal119: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:55,FALSE,NA,"646738023539830784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",1,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:28:54,FALSE,NA,"646738020310192128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vivekashenoy",85,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: when speaking to heads of state and business leaders,Modi'sgovernment is seeking to restrict freedom of expression-NY Ti…",FALSE,0,NA,2015-09-23 17:28:52,FALSE,NA,"646738013813276672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopal119",6,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi visited War-torn Jafna in Sri Lanka, but didn’t care to visit flood hit Amreli, Banaskantha-Gujarat #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:28:52,FALSE,NA,"646738013096009728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",4,TRUE,FALSE,NA,NA
"RT @saurabh49546494: In past one year, Modi has failed to fulfill his promises and Indian NRIs have got disappointed with him 
#NRIsRejectM…",FALSE,0,NA,2015-09-23 17:28:52,FALSE,NA,"646738013095985156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",2,TRUE,FALSE,NA,NA
